	GA17	GA18	GA20	GA29	GA33	GA40	GA47	GA64	GA65	GA67	GA77	GA79	GA83	GA86	GA87	GA90	GA92	GA96	GB101	GB102	GB105	GB108	GB110	GB111	GB118	GB119	GB120	GB123	GB124	GB128	GB130	GB132	GB136	GB141	GB148	GB151	GB154	GB155	GB158	GB161	GB163	GB164	GB165	GB168	GB169	GB171	GB172	GB174	GB175	GB176	GB178	GB183	GB185	GB189	GB191	GCDF193	GCDF194	GCDF197	GCDF200	GCDF202	GCDF204	GCDF206	GCDF214	GCDF215	GCDF221	GCDF223	GCDF287	GCDF288
GA77	0.0366942148760331	0.0491276400367309	0.0270523415977961	0.0356290174471993	0.0287970615243342	0.0282093663911846	0.170596877869605	0.24494031221304	0.0248852157943067	0.028099173553719	0	0.0272910927456382	0.0244260789715335	0.046831955922865	0.0288337924701561	0.260808080808081	0.0627180899908173	0.0292378328741965	0.0338108356290175	0.0228833792470156	0.362460973370064	0.45840220385675	0.791111111111111	0.264205693296602	0.0269054178145087	0.0399265381083563	0.187621671258035	0.46415059687787	0.43643709825528	0.0236547291092746	0.114104683195592	0.195794306703398	0.0966207529843893	0.192433425160698	0.29880624426079	0.0266666666666667	0.269292929292929	0.0461707988980716	0.240275482093664	0.13921028466483	0.57603305785124	0.0860238751147842	0.0272910927456382	0.156326905417814	0.028870523415978	0.375500459136823	0.333792470156106	0.285840220385675	0.0472543617998164	0.30356290174472	0.0301744719926538	0.298108356290174	0.432598714416896	0.029623507805326	0.185638200183655	0.180036730945822	0.0629568411386593	0.528062442607897	0.220165289256198	0.0284664830119376	0.858438934802571	0.191753902662994	0.864885215794307	0.0485583103764922	0.263434343434343	0.270780532598715	0.203379247015611	0.215977961432507
GA79	0.0435629017447199	0.0539026629935721	0.0331864095500459	0.0385491276400367	0.0322497704315886	0.0282644628099173	0.171386593204775	0.250927456382002	0.0229935720844812	0.0243709825528007	0.0272910927456382	0	0.0246831955922865	0.047346189164371	0.0259504132231405	0.269090909090909	0.0731313131313131	0.0249770431588613	0.0404591368227732	0.0245362718089991	0.36356290174472	0.459504132231405	0.792213039485767	0.267933884297521	0.0245913682277319	0.041248852157943	0.190192837465565	0.465252525252525	0.438934802571166	0.022038567493113	0.12198347107438	0.201230486685032	0.105711662075299	0.204022038567493	0.299908172635445	0.027089072543618	0.270394857667585	0.0529476584022039	0.245160697887971	0.14455463728191	0.580128558310376	0.096694214876033	0.0248852157943067	0.157300275482094	0.0339393939393939	0.378365472910927	0.337594123048668	0.286942148760331	0.0578512396694215	0.307621671258035	0.023030303030303	0.305234159779614	0.433700642791552	0.0279889807162535	0.187199265381084	0.186703397612488	0.0717355371900826	0.542332415059688	0.223544536271809	0.0233241505968779	0.863379247015611	0.194178145087236	0.86712580348944	0.0583103764921947	0.272561983471074	0.272231404958678	0.208025711662075	0.225656565656565
GA83	0.0381634527089073	0.0484113865932048	0.02633608815427	0.032157943067034	0.0279155188246097	0.0240955004591368	0.171717171717172	0.247658402203857	0.0200918273645546	0.0229752066115703	0.0244260789715335	0.0246831955922865	0	0.0438567493112948	0.0252341597796143	0.264022038567493	0.0659504132231405	0.0278053259871442	0.0338108356290174	0.020495867768595	0.364848484848485	0.46078971533517	0.793498622589532	0.266685032139577	0.0224426078971534	0.0381267217630854	0.190394857667585	0.46653810835629	0.438824609733701	0.020257116620753	0.117337006427916	0.198549127640037	0.100128558310376	0.197134986225895	0.30119375573921	0.0241689623507805	0.27168044077135	0.0482828282828283	0.242791551882461	0.141505968778696	0.578512396694215	0.0905234159779615	0.0218732782369146	0.158787878787879	0.029366391184573	0.377906336088154	0.336198347107438	0.288337924701561	0.0513682277318641	0.306262626262626	0.02455463728191	0.301120293847567	0.434986225895317	0.027603305785124	0.188191000918274	0.182809917355372	0.0654545454545455	0.534325068870523	0.222846648301194	0.024040404040404	0.861028466483012	0.194343434343434	0.867272727272728	0.0540128558310377	0.267144168962351	0.273168044077135	0.206244260789715	0.21979797979798
GA86	0.0351331496786042	0.0357943067033976	0.0378328741965106	0.0619834710743802	0.0463544536271809	0.0342332415059688	0.171202938475666	0.247291092745638	0.0525068870523416	0.0338475665748393	0.046831955922865	0.047346189164371	0.0438567493112948	0	0.0306152433425161	0.263581267217631	0.0750596877869605	0.0397612488521579	0.0388797061524334	0.0427548209366391	0.364848484848485	0.46078971533517	0.793498622589532	0.266666666666667	0.0418732782369146	0.0434159779614325	0.189788797061524	0.46653810835629	0.438861340679523	0.0404775022956841	0.113094582185491	0.198383838383838	0.0996694214876033	0.195775941230487	0.30119375573921	0.0383471074380165	0.27168044077135	0.047089072543618	0.242718089990817	0.135867768595041	0.578530762167126	0.0879706152433425	0.0438751147842057	0.158255280073462	0.0423691460055097	0.377924701561065	0.33623507805326	0.288227731864095	0.0518640955004591	0.306005509641873	0.0502112029384756	0.300697887970615	0.434986225895317	0.031129476584022	0.187823691460055	0.181891643709826	0.0631955922865014	0.532947658402204	0.222644628099174	0.0378512396694215	0.860899908172635	0.193884297520661	0.867291092745639	0.0594123048668503	0.266097337006428	0.273168044077135	0.205638200183655	0.218732782369146
GA87	0.0337006427915519	0.0416712580348944	0.0273829201101928	0.0445913682277319	0.0318640955004592	0.0228466483011938	0.171515151515152	0.24872359963269	0.0293296602387511	0.0188613406795225	0.0288337924701561	0.0259504132231405	0.0252341597796143	0.0306152433425161	0	0.266464646464647	0.070872359963269	0.0243709825528007	0.0323783287419651	0.0257851239669421	0.364848484848485	0.46078971533517	0.793498622589532	0.267107438016529	0.0241505968778696	0.0331496786042241	0.190009182736455	0.46653810835629	0.439026629935721	0.0205509641873278	0.116841138659321	0.199375573921028	0.102552800734619	0.200899908172636	0.30119375573921	0.0223691460055096	0.27168044077135	0.0451056014692378	0.243654729109275	0.139338842975207	0.57900826446281	0.0932415059687787	0.0262809917355372	0.158273645546373	0.0304499540863177	0.378053259871442	0.33682277318641	0.288227731864095	0.0515518824609734	0.306556473829201	0.0267584940312213	0.30277318640955	0.434986225895317	0.0198714416896235	0.187897153351699	0.184444444444444	0.0656198347107438	0.538071625344353	0.222956841138659	0.0185123966942149	0.861854912764004	0.194159779614325	0.867272727272728	0.0567493112947658	0.269770431588613	0.273204775022957	0.206354453627181	0.222681359044995
GA90	0.261946740128558	0.261910009182737	0.262148760330579	0.262442607897153	0.263838383838384	0.265564738292011	0.103489439853076	0.0600550964187328	0.265454545454545	0.267272727272727	0.260808080808081	0.269090909090909	0.264022038567493	0.263581267217631	0.266464646464647	0	0.24356290174472	0.265840220385675	0.261910009182737	0.263471074380165	0.156730945821855	0.201671258034894	0.534086317722681	0.0332782369146005	0.264536271808999	0.266170798898072	0.0832139577594123	0.207235996326905	0.179430670339761	0.266648301193756	0.152910927456382	0.076951331496786	0.168264462809917	0.0827364554637282	0.0481542699724518	0.263948576675849	0.0368778696051423	0.235390266299357	0.0659136822773187	0.129954086317723	0.319853076216713	0.245693296602387	0.2655463728191	0.116510560146924	0.257887970615243	0.11860422405877	0.125179063360882	0.117704315886134	0.241763085399449	0.124260789715335	0.270541781450872	0.0739761248852158	0.176253443526171	0.261965105601469	0.0855280073461891	0.0882644628099174	0.257171717171717	0.541505968778696	0.0713314967860423	0.267768595041322	0.601487603305785	0.0795408631772268	0.607842056932966	0.241083562901745	0.0269788797061524	0.0852708907254361	0.0642791551882461	0.0590633608815427
GA92	0.0614876033057851	0.0700642791551882	0.0595408631772268	0.0613774104683196	0.0666850321395776	0.0694398530762167	0.159577594123049	0.228650137741047	0.0686685032139578	0.0708907254361799	0.0627180899908173	0.0731313131313131	0.0659504132231405	0.0750596877869605	0.070872359963269	0.24356290174472	0	0.0704315886134068	0.0564187327823692	0.0647199265381084	0.345289256198347	0.441230486685032	0.773939393939394	0.248007346189164	0.0667401285583104	0.0563269054178146	0.174288337924702	0.446978879706152	0.419265381083563	0.0698255280073462	0.108429752066116	0.179375573921028	0.0827548209366391	0.169237832874196	0.281689623507805	0.0659687786960514	0.252176308539945	0.0486685032139578	0.223471074380165	0.140275482093664	0.558824609733701	0.0762534435261708	0.0687786960514233	0.144260789715335	0.0595592286501377	0.358328741965106	0.316565656565657	0.271276400367309	0.0450137741046832	0.287346189164371	0.0741414141414141	0.280165289256198	0.415426997245179	0.0661707988980716	0.174435261707989	0.165583103764922	0.0706519742883379	0.4944536271809	0.206427915518825	0.0712764003673094	0.841101928374656	0.17742883379247	0.847695133149679	0.0486868686868687	0.244426078971534	0.253939393939394	0.190853994490358	0.198861340679523
GA96	0.0396694214876033	0.0481726354453627	0.0285583103764922	0.0461524334251607	0.0331496786042241	0.026574839302112	0.169605142332415	0.247860422405877	0.0288337924701561	0.0236730945821855	0.0292378328741965	0.0249770431588613	0.0278053259871442	0.0397612488521579	0.0243709825528007	0.265840220385675	0.0704315886134068	0	0.0360330578512397	0.0274012855831038	0.362258953168044	0.458200183654729	0.790909090909091	0.265362718089991	0.0260422405876951	0.0364921946740129	0.188264462809917	0.463948576675849	0.436896235078053	0.022791551882461	0.116951331496786	0.198273645546373	0.102222222222222	0.20058769513315	0.29860422405877	0.0263728191000918	0.269090909090909	0.0474012855831038	0.24236914600551	0.140330578512397	0.577392102846648	0.0899173553719008	0.0241505968778696	0.15584940312213	0.0274747474747475	0.376143250688705	0.335022956841139	0.285638200183655	0.0527456382001837	0.305068870523416	0.0283930211202938	0.302167125803489	0.432396694214876	0.0251239669421488	0.185858585858586	0.183507805325987	0.0680624426078972	0.539926538108357	0.219302112029385	0.0215977961432507	0.86060606060606	0.192029384756657	0.865270890725436	0.0567860422405877	0.269274563820018	0.270762167125804	0.205307621671258	0.22236914600551
GB101	0.0233976124885216	0.0330394857667585	0.0233608815426997	0.0404775022956841	0.0360146923783287	0.0321212121212121	0.17147842056933	0.246960514233242	0.0399632690541781	0.0330027548209366	0.0338108356290175	0.0404591368227732	0.0338108356290174	0.0388797061524334	0.0323783287419651	0.261910009182737	0.0564187327823692	0.0360330578512397	0	0.0319191919191919	0.364848484848485	0.46078971533517	0.793498622589532	0.26653810835629	0.0329476584022039	0.0406978879706152	0.189807162534435	0.46653810835629	0.438824609733701	0.0337190082644628	0.111753902662994	0.198108356290175	0.096216712580349	0.181707988980716	0.30119375573921	0.0296969696969697	0.27168044077135	0.0364003673094582	0.242497704315886	0.136988062442608	0.578383838383838	0.0796510560146924	0.0358677685950413	0.158347107438017	0.0289623507805326	0.377887970615243	0.336124885215794	0.288227731864095	0.025583103764922	0.305840220385675	0.0420569329660239	0.299724517906336	0.434986225895317	0.0314416896235078	0.187897153351699	0.180899908172635	0.0398347107438017	0.511955922865014	0.222534435261708	0.0340863177226814	0.860661157024793	0.193884297520661	0.867254361799817	0.0342699724517906	0.263930211202938	0.273168044077135	0.205509641873278	0.21702479338843
GB102	0.0354820936639118	0.045564738292011	0.0243709825528007	0.0324517906336088	0.0246280991735537	0.0245179063360882	0.170927456382002	0.247309458218549	0.0210468319559229	0.0249403122130395	0.0228833792470156	0.0245362718089991	0.020495867768595	0.0427548209366391	0.0257851239669421	0.263471074380165	0.0647199265381084	0.0274012855831038	0.0319191919191919	0	0.364848484848485	0.46078971533517	0.793498622589532	0.266574839302112	0.0209550045913682	0.0397796143250689	0.189788797061524	0.46653810835629	0.438824609733701	0.0205693296602387	0.115757575757576	0.198236914600551	0.098989898989899	0.195922865013774	0.30119375573921	0.0211570247933884	0.27168044077135	0.0464095500459137	0.242699724517906	0.139706152433425	0.57842056932966	0.0888154269972452	0.020257116620753	0.158898071625344	0.0274563820018366	0.377887970615243	0.336124885215794	0.288393021120294	0.0494214876033058	0.305895316804408	0.0249403122130395	0.300477502295684	0.434986225895317	0.0250872359963269	0.187970615243343	0.182277318640955	0.0652525252525252	0.533094582185491	0.222920110192838	0.0220752984389348	0.86078971533517	0.194086317722681	0.867254361799817	0.0518824609733701	0.266280991735537	0.273168044077135	0.205711662075298	0.218879706152434
GB105	0.364848484848485	0.364848484848485	0.364848484848485	0.364848484848485	0.364848484848485	0.364848484848485	0.196896235078053	0.158971533516988	0.364848484848485	0.364848484848485	0.362460973370064	0.36356290174472	0.364848484848485	0.364848484848485	0.364848484848485	0.156730945821855	0.345289256198347	0.362258953168044	0.364848484848485	0.364848484848485	0	0.098989898989899	0.584370982552801	0.15623507805326	0.364848484848485	0.364848484848485	0.178328741965106	0.105528007346189	0.152102846648301	0.364848484848485	0.254141414141414	0.170523415977961	0.268631772268136	0.183397612488522	0.159540863177227	0.364848484848485	0.157998163452709	0.338034894398531	0.135004591368228	0.230156106519743	0.217465564738292	0.348080808080808	0.364848484848485	0.206703397612488	0.360110192837465	0.17722681359045	0.0507254361799816	0.0778879706152433	0.344701561065198	0.0619467401285583	0.364848484848485	0.101634527089073	0.0991919191919192	0.36178145087236	0.178347107438017	0.185105601469238	0.359963269054178	0.563011937557392	0.15267217630854	0.364848484848485	0.656455463728191	0.173149678604224	0.659871441689623	0.343379247015611	0.156694214876033	0.0998163452708907	0.165197428833793	0.162258953168044
GB108	0.46078971533517	0.46078971533517	0.46078971533517	0.46078971533517	0.46078971533517	0.46078971533517	0.292635445362718	0.244407713498623	0.46078971533517	0.46078971533517	0.45840220385675	0.459504132231405	0.46078971533517	0.46078971533517	0.46078971533517	0.201671258034894	0.441230486685032	0.458200183654729	0.46078971533517	0.46078971533517	0.098989898989899	0	0.496143250688705	0.19465564738292	0.46078971533517	0.46078971533517	0.271845730027548	0.0321028466483012	0.0965472910927456	0.46078971533517	0.350064279155188	0.262699724517906	0.364573002754821	0.279118457300276	0.169531680440771	0.46078971533517	0.190192837465565	0.433976124885216	0.218310376492195	0.326097337006428	0.134527089072544	0.444022038567493	0.46078971533517	0.302534435261708	0.456051423324151	0.166978879706153	0.127640036730946	0.172561983471074	0.440642791551882	0.155151515151515	0.46078971533517	0.163617998163453	0.0426997245179063	0.457722681359045	0.272984389348026	0.280606060606061	0.455904499540863	0.57821854912764	0.242314049586777	0.46078971533517	0.568227731864095	0.266905417814509	0.571643709825528	0.439320477502296	0.196877869605142	0.18771349862259	0.255335169880624	0.25465564738292
GB110	0.793498622589532	0.793498622589532	0.793498622589532	0.793498622589532	0.793498622589532	0.793498622589532	0.62534435261708	0.577116620752984	0.793498622589532	0.793498622589532	0.791111111111111	0.792213039485767	0.793498622589532	0.793498622589532	0.793498622589532	0.534086317722681	0.773939393939394	0.790909090909091	0.793498622589532	0.793498622589532	0.584370982552801	0.496143250688705	0	0.526960514233242	0.793498622589532	0.793498622589532	0.60455463728191	0.488686868686869	0.440679522497704	0.793498622589532	0.68277318640955	0.595390266299357	0.697281910009183	0.611827364554637	0.492304866850322	0.793498622589532	0.521818181818182	0.766685032139578	0.577355371900827	0.65880624426079	0.506042240587695	0.776730945821855	0.793498622589532	0.63524334251607	0.788760330578512	0.415610651974288	0.581487603305785	0.610045913682277	0.773351698806244	0.603617998163453	0.793498622589532	0.558622589531681	0.4877318640955	0.790431588613407	0.605674931129476	0.613314967860422	0.788613406795225	0.793498622589532	0.591258034894399	0.793498622589532	0.0724701561065198	0.59961432506887	0.0755004591368228	0.772029384756657	0.529568411386593	0.587750229568412	0.588044077134986	0.587364554637282
