	GA1	GA15	GA22	GA24	GA30	GA34	GA36	GA38	GA44	GA46	GA5	GA50	GA57	GA6	GA66	GA68	GA69	GA7	GA70	GA73	GA75	GA76	GA80	GB104	GB114	GB117	GB127	GB129	GB131	GB133	GB134	GB135	GB140	GB142	GB147	GB149	GB153	GB157	GB180	GB181	GB182	GB99	GCDF199	GCDF203	GCDF208	GCDF210	GCDF213	GCDF217	GCDF222	GCDF225	GCDF229	GCDF232	GCDF235	GCDF236	GCDF238	GCDF239	GCDF240	GCDF241	GCDF243	GCDF245	GCDF248	GCDF249	GCDF251	GCDF262	GCDF263	GCDF265	GCDF266	GCDF269	GCDF272	GCDF274	GCDF277	GCDF280	GCDF285
GA75	0.0340917912133113	0.0161362359384921	0.0471747050983737	0.0461233040374337	0.0362342470748858	0.00765365610814023	0.0238035015686594	0.0966239707789036	0.0746679080255104	0.00865408527486101	0.0315566911277446	0.0299843523764249	0.00858702655938087	0.0100453983001044	0.0225400408504136	0.0316334383919685	0.117188325584537	0.0309114935948993	0.0276089019302015	0.129903708594014	0	0.057850785101905	0.0283962586574783	0.045149785776933	0.0876114165241068	0.020402646030892	0.0369898095689338	0.0408438933317107	0.0611289012236427	0.0633842767865369	0.0290535631580184	0.0732327705305634	0.0437997970918212	0.0230771464041688	0.0180997688704255	0.0282589464043879	0.0138874229213054	0.00812869128063227	0.069999733281256	0.0194746743454927	0.0333609314767098	0.0126175315488563	0.051482402992369	0.0272410385348279	0.01511689513743	0.0245099764768824	0.0343501306317671	0.0610750777778601	0.025801831037935	0.0684697707418842	0.0793797620242894	0.0981406169106262	0.0660789485155332	0.0439701572323989	0.0193140751886831	0.0215262246760305	0.00926593998611688	0.0738134671266031	0.00993310294532678	0.0782182163963414	0.0769234455820888	0.088049793484235	0.0687404476256684	0.0234172081791165	0.0261821555528752	0.00895127677241096	0.0488375402573082	0.0730217466450701	0.0635563697703559	0.0535101220388003	0.0840673806390377	0.0123904489881519	0.0810986810711899
GA76	0.0246022917339672	0.055002009815941	0.0963684663628087	0.0152559366801547	0.0835757433916583	0.0551775723620497	0.0729437391038495	0.145857802545181	0.0177864011828647	0.0637256564817043	0.0268430531194264	0.0816737043135094	0.0616892535954413	0.0513909275483603	0.0798205287017004	0.0807898262835512	0.166411213953086	0.0283373836616073	0.0805857782111023	0.179143240656516	0.057850785101905	0	0.0702545537867329	0.0136936040191836	0.136867454482449	0.0523954860565036	0.0215997432941815	0.0179354556885576	0.00698709954517056	0.00802988228208804	0.0771330508845623	0.0169737409668589	0.0154754312525532	0.0501189468560195	0.0406163573227446	0.030143195753823	0.0515866969345194	0.0557056065611165	0.0131251361583256	0.0689363987984681	0.0278348644743815	0.0691699177929849	0.00919478517607786	0.0314784284605823	0.0704016238074712	0.0731851549612151	0.0241579261156871	0.00689879475123804	0.0333182836572329	0.0119149556919707	0.0224753648343712	0.0411011830837739	0.00990994618570601	0.0150843024397307	0.0394673117182472	0.0523834557018497	0.0534541174543626	0.0167749465509045	0.0530752898617224	0.0209903371887225	0.0198887758559049	0.0307905111988687	0.0131128678248838	0.0353529178678538	0.0332302096384493	0.052751257996818	0.0113238141145275	0.0162435156502526	0.00883598234022337	0.00764136514014969	0.0272279565194339	0.047428780639864	0.0240209445244435
GA80	0.0497554321255949	0.0196625988535357	0.0287700334112301	0.0592212854988045	0.0302216200289702	0.0267206762889118	0.019534591326697	0.076538992048514	0.0847415636585216	0.0297563039518968	0.0476663052057377	0.0295868962815013	0.0292401247366209	0.0287098813463341	0.0432516649704088	0.0231170214599732	0.0970378685178179	0.0471466918936884	0.0311994400402211	0.109803183135962	0.0283962586574783	0.0702545537867329	0	0.0593701108085989	0.0686421315703127	0.018904674318478	0.0524855523247912	0.0558388293767818	0.0732585180814218	0.0749176440365387	0.014008305002606	0.0841068328932078	0.0584245136365144	0.0218129821046434	0.0363878531927111	0.0448695769288925	0.0244944591376216	0.0278751790297754	0.0807163850827651	0.0199992147020318	0.0455914222343703	0.0329226458802669	0.0649578045263435	0.0441103416560876	0.0292989672208675	0.0193591821007431	0.0501479625777163	0.072713646172273	0.0428600299990538	0.0794023281396037	0.0888686697139884	0.104933397261181	0.0771630120397818	0.058468555410703	0.037314603029929	0.039788308562805	0.0281855441968549	0.0836967405195188	0.0286315396954917	0.0874343032788749	0.0865093543372973	0.095969934957196	0.0793927204654072	0.0407992784836979	0.0432750422582783	0.0285470922750355	0.0623117209684969	0.0833518699263081	0.0751714091183561	0.0663613829423081	0.0929064897425247	0.0310862773107459	0.0900804324433057
GB104	0.0122351597670014	0.0426983986275666	0.0852509361475405	0.00711925437372893	0.07296568001009	0.0424567583496823	0.0612829072457371	0.134719320469432	0.0302275918010208	0.0507648687320526	0.014283402725899	0.0689637638402708	0.0493033140370942	0.0388183893278392	0.0668705448959813	0.0695608160787761	0.155261638188603	0.015678063293712	0.0679790017881779	0.167999213091051	0.045149785776933	0.0136936040191836	0.0593701108085989	0	0.125712329916882	0.0414218985183974	0.00932734831873647	0.00764798810423324	0.0166472468285285	0.019090576327848	0.0659812695977062	0.0290072416190547	0.00630339593426654	0.0388398535004017	0.0277023307715703	0.0173957744552142	0.0388621071899178	0.0430238578242786	0.0256373609764257	0.0565984147892456	0.0153229760989133	0.0564250449339549	0.00835442295970602	0.0185459213627672	0.0574429066230853	0.0616935691749207	0.0116467221223777	0.0167590274188592	0.0205278120878519	0.0240534626986982	0.0349355727584675	0.0538644964872587	0.0217468291709218	0.00648283515527675	0.0265437952840155	0.0399946407462009	0.0406712279325784	0.0295566347888624	0.0402399642449437	0.033958881350253	0.032541502605785	0.0438113067901195	0.0246032601401135	0.0224814541835451	0.0204454666265813	0.0399369120673098	0.00783442322816229	0.028651601992397	0.0192125426814656	0.00966978898786968	0.0396273961535307	0.034486532851	0.036858538748941
GB114	0.116374693434648	0.0838963286292673	0.0409574157774749	0.126409299144841	0.0736716660962562	0.0902944805495667	0.0649098218465694	0.0112628295424987	0.150893773544918	0.0822542534031049	0.114041831381995	0.0582808122941942	0.0866282358765602	0.0934062942561477	0.0686135378976663	0.0565243276645138	0.0298268236784321	0.113555944703444	0.060896886004643	0.0424311220683534	0.0876114165241068	0.136867454482449	0.0686421315703127	0.125712329916882	0	0.0852831605859477	0.118442116512193	0.121611700590813	0.139009471719313	0.141630813780457	0.060253358963463	0.15077839264966	0.124003900196215	0.0871080677918713	0.102161813038166	0.111178320014116	0.0898761667988517	0.0909946315517329	0.147190663549635	0.0702797980847383	0.111536363835889	0.0777477506134245	0.130862454121763	0.110124980184165	0.0736801058355004	0.0647093084725467	0.116455373589439	0.139618728347499	0.108914390206337	0.145668691607437	0.15497662217328	0.172300208548103	0.143971365359094	0.124535432518131	0.103180907892458	0.105905096639286	0.0918758203736459	0.150893270367324	0.0928660898347094	0.154595502548748	0.153219068441728	0.163239839402112	0.146643453776234	0.106855731720876	0.109199098490103	0.0917334992325667	0.129235678173677	0.149682193994522	0.141577469730618	0.133282073218413	0.158929065772981	0.0964006858341622	0.157052917010856
GB117	0.031642050868032	0.00844465622400884	0.0447144342793359	0.0411295321854678	0.0317480004383157	0.0182010109319982	0.0215509082708094	0.094251317132001	0.0688262477216094	0.0259021769155457	0.0296766364928147	0.0303423293781551	0.023614998031972	0.0167244027340502	0.041973121671213	0.029272916378698	0.1147825466563	0.0291670675793983	0.0299083369624133	0.127570046996227	0.020402646030892	0.0523954860565036	0.018904674318478	0.0414218985183974	0.0852831605859477	0	0.0346022566422971	0.0379933176392859	0.0557165495449244	0.0574258895534458	0.0255640458710717	0.067313922926633	0.0405896782235365	0.0071949166212833	0.0190577367885095	0.0269364210485358	0.0113488323845421	0.0186414136222065	0.0640323635830422	0.0178711814899938	0.027681272994313	0.0311367994531839	0.0471175002931344	0.0262208478713427	0.0276531766949579	0.0215415334225529	0.0321715794353172	0.0549685721370307	0.0249244506950631	0.062600501671885	0.0735388061389177	0.0919383731153276	0.0599808688040334	0.0405754907564683	0.0197709450366521	0.0237690889737522	0.0177136466866641	0.067401905854543	0.017692212758567	0.0718066962906207	0.0707180317528922	0.0816556490731962	0.0624757272501787	0.023088037563168	0.0254531710248704	0.0173043357584663	0.0441944137441389	0.0671022148671174	0.0577796708905336	0.0482349489072357	0.0783157803946071	0.0162677937986875	0.0748697930213177
GB127	0.00786312288520011	0.0353477919530688	0.0781740469839236	0.0107258152230784	0.0662058296077179	0.0342837231929856	0.05420942781399	0.127554507342854	0.0380616566599017	0.0423856574026021	0.00745972327525243	0.0612280205494226	0.0413338955717556	0.0307474196324068	0.0585063486312977	0.0624968253000818	0.148074634598963	0.0086979782561574	0.0600035491615835	0.160723450358468	0.0369898095689338	0.0215997432941815	0.0524855523247912	0.00932734831873647	0.118442116512193	0.0346022566422971	0	0.006911592132934	0.0243300190195441	0.0271565916505877	0.0587581981613178	0.0370642490910761	0.00841529249987386	0.031539601471388	0.0192900589441485	0.01009900999406	0.0308622560567326	0.0349609889654499	0.033652281125236	0.0493515533479777	0.00964615365838387	0.0482608097596	0.0150149672238081	0.0112378354433623	0.0490595399204529	0.0547837879922655	0.00709943767199575	0.0248806262106606	0.0127785918173484	0.0319015165094775	0.0427461160215163	0.0619227508026542	0.0298187172774113	0.0088727071415633	0.0181846694639799	0.0319822679057416	0.0325006688521667	0.0377167252202829	0.031941915758782	0.0421090929609056	0.0405965085809279	0.0519691734678215	0.0327429391180325	0.0141771320033715	0.0129169920539352	0.0316343722733283	0.0132093809267525	0.0365453981277016	0.0271259313543337	0.0173948303775185	0.0474023380777752	0.0260666087293301	0.0449634523065102
GB129	0.00983668301400618	0.0387666860802306	0.0814749800948182	0.00910004226707223	0.0696084016952852	0.0381186782297763	0.0575044826425687	0.130774015504302	0.0343065548763432	0.0461697128008712	0.0104350133897977	0.064784096121186	0.0452538537745825	0.0346567821171549	0.0622857000039081	0.0657959794907859	0.15127750132421	0.0120562559776855	0.0638483287484357	0.163915219933096	0.0408438933317107	0.0179354556885576	0.0558388293767818	0.00764798810423324	0.121611700590813	0.0379933176392859	0.006911592132934	0	0.0204639281287338	0.0235056564555212	0.0619550984390456	0.0333774038073089	0.00728015144146283	0.0347000358419286	0.0230447074746468	0.0130734942792303	0.0347031375788378	0.0388139598447867	0.0299644624118251	0.0528703809085518	0.0116420791136345	0.0521275200551808	0.0117894898232242	0.014005659802529	0.0528205703906339	0.0581657218586917	0.00897752762962641	0.021229272021564	0.0160814116607806	0.0281905266503342	0.0390014104319341	0.0582947198188666	0.0262063829501094	0.00722566464324388	0.021880012845169	0.0358853435350789	0.0363594730093022	0.0340927290457367	0.035749524521331	0.0384800877948903	0.0369325315372811	0.0483354362047682	0.0291107331468451	0.0179068156743817	0.0158826821410765	0.0354780406794614	0.0106145874056213	0.0328410756256845	0.0233870727278179	0.014039587233018	0.0436445951950972	0.0297776939620198	0.0413336777739754
GB131	0.0280436443522422	0.0581938027582987	0.098883253230591	0.0190657768727779	0.0872530816028817	0.0583999287525211	0.0758424945401423	0.148171791825632	0.0144000840673195	0.0664147708301592	0.0300087786157324	0.084701012556601	0.0655179505020079	0.0549544708031898	0.0825349325031945	0.0835603627592626	0.168675279376483	0.0315144077658352	0.0841017370723715	0.181313001296737	0.0611289012236427	0.00698709954517056	0.0732585180814218	0.0166472468285285	0.139009471719313	0.0557165495449244	0.0243300190195441	0.0204639281287338	0	0.00712777473352323	0.0793527360967915	0.0146798503472272	0.0177734156581338	0.0523887981444296	0.0433266504545404	0.0332097946054707	0.0549227723644839	0.0590137165754732	0.0103996687161858	0.072367434286409	0.0306067734937927	0.0724140521552828	0.0106646921709086	0.0342226419033426	0.0730795017396561	0.0763250100943777	0.0272056809861702	0.00663498588520187	0.0361937988511842	0.00924467582154473	0.0189764069186317	0.0383112375633885	0.00865593064585795	0.0175881223409728	0.0421361682014634	0.0560581710829277	0.0566272888370235	0.0152921224332819	0.0560142557804633	0.0185117597851639	0.0169200939843619	0.0282993436217158	0.0121631149973984	0.0381657835096121	0.0359663201326674	0.0557323195642293	0.014702912949195	0.0129021938720887	0.00733741284865472	0.0102012753345524	0.0236592062589045	0.0500280235075589	0.0213605699204661
GB133	0.0300456320942201	0.0605309193558765	0.10106580313107	0.0204384045703619	0.0883431561818026	0.060745177959854	0.0783330724772179	0.150576785808862	0.0122822261000325	0.0692899266276697	0.0323550501236259	0.0871614467616033	0.0669588857904227	0.0568728736893396	0.0853850803893022	0.085907681798092	0.1711301975178	0.0338626918806271	0.0859732292216234	0.183901057700918	0.0633842767865369	0.00802988228208804	0.0749176440365387	0.019090576327848	0.141630813780457	0.0574258895534458	0.0271565916505877	0.0235056564555212	0.00712777473352323	0	0.0818912858011747	0.013460125320243	0.0209369373065655	0.0552497270582902	0.0462009909402843	0.0356962693234285	0.0570160226162636	0.0611542198769372	0.00822700224546339	0.0744459428495229	0.0333655903473346	0.0746512557521011	0.0133062215601894	0.0370339561122084	0.0759600693679819	0.078319799380772	0.029716093492967	0.00725017115356156	0.0388958417067323	0.00800327200212074	0.0168173759470158	0.0352639418208238	0.00710486256750962	0.0203562688718625	0.0450106464476898	0.0577677738561173	0.0589427230597445	0.0125452400363906	0.0586556963472053	0.0151863815262914	0.0141749234124548	0.0248924963778318	0.0103538394670444	0.0408794897975344	0.0388449503560409	0.058323407301096	0.0160979468309593	0.0110489635098011	0.00713019263036925	0.0116669457109476	0.0215949077733012	0.0529841843879584	0.0180770057521648
GB134	0.0566587588853306	0.0242734288872041	0.0201981243362293	0.0666748962619088	0.0257085035131736	0.0309622425096806	0.0121986591774556	0.0693699617804301	0.0912205002675153	0.0250084345614669	0.0543296169677768	0.0187399626681299	0.0284858064519034	0.0341426869760258	0.0317377274046944	0.0121519083975617	0.0899029702249199	0.053806785080168	0.0205285118873974	0.102512957547048	0.0290535631580184	0.0771330508845623	0.014008305002606	0.0659812695977062	0.060253358963463	0.0255640458710717	0.0587581981613178	0.0619550984390456	0.0793527360967915	0.0818912858011747	0	0.0908875414217361	0.0643604822231062	0.027444411643	0.0424851323430887	0.0514662449408059	0.0302667625323691	0.031427102445653	0.0874616042381585	0.0151464514189748	0.051858409524265	0.0254144180152151	0.0711564861915328	0.050398334333993	0.021263704324762	0.0120584878769487	0.0567376107880563	0.0798898774641331	0.0491571713314213	0.085945198255958	0.095479468730363	0.11399401935062	0.0842582242506923	0.0648336831593152	0.0435303758754574	0.0460495787926696	0.0322979161083096	0.0911842762972369	0.0334972414291567	0.0949692389730251	0.093612535282819	0.104160043100516	0.0868878920722489	0.0471285587044978	0.0494481498055687	0.0324546136714593	0.0694960269587811	0.0900183513459533	0.0818572136187794	0.0735479495441071	0.0996935288562919	0.0367550201375376	0.0974175161635033
GB135	0.0400958516719666	0.0704914243383841	0.110263447945166	0.0307583387075651	0.098492712459781	0.0702069140970707	0.0880552738754436	0.159726813435555	0.0162637698642834	0.0791532055597113	0.042286009499521	0.0970889374312728	0.0772385133637322	0.0668975890736387	0.0952421174657465	0.0956740259672656	0.180299964366537	0.0437305230797842	0.096024005777306	0.193065281016658	0.0732327705305634	0.0169737409668589	0.0841068328932078	0.0290072416190547	0.15077839264966	0.067313922926633	0.0370642490910761	0.0333774038073089	0.0146798503472272	0.013460125320243	0.0908875414217361	0	0.0308106495443769	0.0648809410631657	0.056091725939151	0.0456211257613066	0.0670401740330036	0.0711773960954613	0.0128943786787038	0.0844339392702989	0.0432677006518299	0.0845637654114251	0.022819359203556	0.0468842157661313	0.0858341638337482	0.0883328892817401	0.0396165498391245	0.015415381677825	0.0485682447977138	0.0135316959337679	0.0204955586420391	0.0388216247424634	0.0136093685845609	0.0302220051637804	0.0548810783698402	0.0661774223877324	0.0689469564969492	0.0173313157360135	0.0685483059949345	0.0189950246824836	0.0182336334637695	0.0285401340348251	0.0168684371982259	0.0507630944966969	0.0484311161656873	0.0682201744480567	0.0261819605960163	0.0155911222429513	0.0139215202352992	0.0214637701465475	0.0249019938643382	0.0628440494112896	0.0215393334928185
GB140	0.0112758690580688	0.0414581922532031	0.084000466071596	0.00793846123710726	0.07220072720689	0.0410671140998602	0.0600592494763509	0.133249428085606	0.0317072860162818	0.0490260053839948	0.0131165060588638	0.0675981068851972	0.0482569025885878	0.0376555989261227	0.0651479444720528	0.0683162782830421	0.153758460524106	0.0145959424306497	0.0668139885170291	0.166324065189169	0.0437997970918212	0.0154754312525532	0.0584245136365144	0.00630339593426654	0.124003900196215	0.0405896782235365	0.00841529249987386	0.00728015144146283	0.0177734156581338	0.0209369373065655	0.0643604822231062	0.0308106495443769	0	0.0371057348833843	0.0259346339541177	0.0161769797283488	0.0376320441789699	0.0417983987453309	0.0274073266320758	0.0555992484318488	0.0138361329269229	0.0550971074462539	0.00942509300945647	0.0169745678260847	0.0556878177355034	0.0607334512728031	0.0106654315434321	0.0187396814604525	0.018907346438165	0.0255796578806834	0.0363583042841367	0.055756629642212	0.0236433804848918	0.00698151416556834	0.0247741848902984	0.0388435168060088	0.0393168215611667	0.0315578365980676	0.0386694287034598	0.0359467080973013	0.0343933985991911	0.045782094256896	0.026566191567014	0.0208366604373706	0.0188073610882228	0.0384122419425032	0.00906929986979436	0.0302372745548685	0.0209879133770374	0.0118355125922597	0.0410178837300551	0.0326479366895827	0.0387832757198449
GB142	0.0296127169552927	0.0112617528677513	0.0470504156793609	0.0395568393998676	0.035559985617345	0.0205783616055292	0.0241931033922792	0.0963092208510697	0.065757624880232	0.0281416473797325	0.0272389581953787	0.0331959404013675	0.0274721009826118	0.0200152841180262	0.0442692594169968	0.0318570601556337	0.116851542408418	0.0268006724296044	0.0334469560872425	0.129417143762112	0.0230771464041688	0.0501189468560195	0.0218129821046434	0.0388398535004017	0.0871080677918713	0.0071949166212833	0.031539601471388	0.0347000358419286	0.0523887981444296	0.0552497270582902	0.027444411643	0.0648809410631657	0.0371057348833843	0	0.0178072647934761	0.0244693956573052	0.0136882433376153	0.0212843529691901	0.0614562874490565	0.0213285212056956	0.0247875603875428	0.0341449086036947	0.044003294893738	0.0234837214453052	0.0299687450939808	0.0247462905962208	0.0295891825279052	0.0530441853998586	0.0223914943353245	0.0597140276898639	0.0704432842556876	0.089770897395081	0.0578425498397061	0.0376244453675669	0.0186647526505921	0.0253827585039115	0.0206987888956762	0.06549849793917	0.0195857100282805	0.069953901034714	0.0684174782398975	0.0798043764074041	0.0607244309150811	0.0210500659533974	0.0224993824582509	0.0199869713190981	0.0423784464070893	0.0643134792946806	0.0551607752538691	0.0464365552508771	0.0750886541273859	0.0163755861835347	0.0727952190420844
GB147	0.0170458580503673	0.0194294680323866	0.0619385612357144	0.0291043540763885	0.0500048607437298	0.015752880324873	0.0379811768993886	0.111274206578129	0.0570834031460261	0.0234456350344864	0.0144440897345317	0.0446901388955538	0.0224737998973014	0.0127396398445008	0.0395997269549454	0.0462730082899633	0.13182762189947	0.014060945571118	0.04279790363378	0.144470887202205	0.0180997688704255	0.0406163573227446	0.0363878531927111	0.0277023307715703	0.102161813038166	0.0190577367885095	0.0192900589441485	0.0230447074746468	0.0433266504545404	0.0462009909402843	0.0424851323430887	0.056091725939151	0.0259346339541177	0.0178072647934761	0	0.0114535892045953	0.0145653991047481	0.0162606020411006	0.0526905121526333	0.0330873758654402	0.0158561786914225	0.0293214270195952	0.033801519735293	0.0106570801904632	0.0301435064863075	0.038588521625809	0.016964342071195	0.0439361747580044	0.009605390714973	0.0509655534694291	0.0617991449555965	0.0810261063955047	0.0489017902638274	0.0263602404168459	0.00669061050862321	0.017237613325694	0.0141329915942436	0.0567380445021572	0.013615391956821	0.061198018453639	0.0596681472403233	0.071050856375333	0.0518222625809486	0.00822262488060979	0.0100626544380147	0.0136060186102046	0.0317259641796953	0.0556189163089401	0.0461664496159012	0.0364312607268191	0.0664412991491833	0.00888879578997148	0.0640502815144231
GB149	0.00849665300579591	0.0278057089414109	0.0707857055269709	0.0184621235750841	0.0584538601564639	0.0255914330411928	0.0467254023133504	0.120213048175128	0.0468216159691413	0.0338650208832038	0.00748789417345754	0.0534950647164475	0.0323917432358921	0.0218850870550883	0.0499500492869905	0.055091226642782	0.140755359045785	0.00761849365803893	0.0516874859429369	0.153465198447006	0.0282589464043879	0.030143195753823	0.0448695769288925	0.0173957744552142	0.111178320014116	0.0269364210485358	0.01009900999406	0.0130734942792303	0.0332097946054707	0.0356962693234285	0.0514662449408059	0.0456211257613066	0.0161769797283488	0.0244693956573052	0.0114535892045953	0	0.0225356931356017	0.026132045849932	0.0422144815739658	0.0416539941133574	0.00894434133902042	0.0394709740549025	0.0236366849223321	0.00717928379155564	0.0405194456453877	0.0472055941142819	0.00841681731834236	0.0333080220252576	0.00747953183099985	0.0405891881409016	0.0514985983720934	0.0704555977324043	0.0383758033917408	0.0161242174676083	0.0104646571410124	0.0235616925943906	0.0237807990051806	0.0461354052854909	0.0233555670587741	0.0505347331289691	0.0491498201671574	0.0603902134479898	0.0411632904463043	0.00829693993478261	0.00681483771445023	0.0229926504937913	0.0211742121227688	0.0452005509475265	0.0357801116193936	0.0258211025384941	0.0562335293401371	0.0175433652734177	0.0534336281695751
GB153	0.0278706716825113	0.00965703827931047	0.0493565648417882	0.0396238580872916	0.0367755323196902	0.0123878166860327	0.0253832597059734	0.0988665186997616	0.068423643896375	0.0188330679031258	0.0255586810955646	0.0320794268821677	0.0170089630786367	0.0115187280726704	0.0346324007083295	0.0336941428520162	0.119408840407627	0.0250258100303737	0.0301061657755965	0.132163053510165	0.0138874229213054	0.0515866969345194	0.0244944591376216	0.0388621071899178	0.0898761667988517	0.0113488323845421	0.0308622560567326	0.0347031375788378	0.0549227723644839	0.0570160226162636	0.0302667625323691	0.0670401740330036	0.0376320441789699	0.0136882433376153	0.0145653991047481	0.0225356931356017	0	0.0123254574336714	0.0637061012287935	0.0204429178018913	0.0245458993712685	0.0239424979916275	0.0452723952217235	0.0217473584443632	0.0204035475511443	0.0257384298143513	0.0283090366953702	0.0546248633075844	0.0204800183536729	0.0621646207315151	0.0731315822763876	0.0917687602717467	0.0597308155036334	0.0377560705134664	0.0149698503447151	0.0198892395698813	0.011661415256447	0.0673025104809891	0.0116250210940236	0.0717304100216639	0.0704914385622198	0.0815581536353236	0.0623324828768017	0.0182979377880316	0.0208971809755747	0.0106733610684221	0.0423710294481781	0.0667830308654694	0.0572571767625785	0.047077243602035	0.0778512867788474	0.0114608486230024	0.074748749534289
GB157	0.0317182722642566	0.0154353411905844	0.0503480253797589	0.0436734368629528	0.0378567633228471	0.00707238993779145	0.0266871756187292	0.0999627928390647	0.0725952595321819	0.011185957920841	0.0294033057347994	0.0330826292717547	0.0100566253355337	0.00902836019469594	0.0262840008833493	0.0347335722598464	0.120510658230444	0.0287837083404413	0.0307142842899669	0.133281516381586	0.00812869128063227	0.0557056065611165	0.0278751790297754	0.0430238578242786	0.0909946315517329	0.0186414136222065	0.0349609889654499	0.0388139598447867	0.0590137165754732	0.0611542198769372	0.031427102445653	0.0711773960954613	0.0417983987453309	0.0212843529691901	0.0162606020411006	0.026132045849932	0.0123254574336714	0	0.0678599640501268	0.0216562202049777	0.0313033821776208	0.0157924333876563	0.0494717547312529	0.025179445969336	0.0178458499392927	0.0268022756026399	0.0322016380031151	0.0586254554189215	0.0237228975471373	0.0663512282148756	0.0772719832532334	0.0958682626034274	0.0637989673349592	0.0419508057147867	0.0173214296251771	0.0191087451095533	0.00807480418565448	0.0708354806734456	0.00899939364965328	0.0757759628121299	0.0743726987128306	0.085085928063802	0.0659362070563466	0.0213619831413256	0.024046014401723	0.00853044545451988	0.0464624923776195	0.07072371737373	0.0614242267352764	0.0511374996241295	0.082069843405425	0.011093028004968	0.0788018621429048
GB180	0.0367659349558931	0.0670954758169675	0.106650345177964	0.0275227396438519	0.0952535560636809	0.0673829604203653	0.0847875308809858	0.156142178207937	0.00638759577813831	0.0757909758825495	0.0389455179260536	0.0937061956284022	0.0740351805256473	0.0635949584721315	0.0918886331897793	0.0922674287599747	0.176690048039562	0.0404409232427074	0.0927512346945628	0.189460911082499	0.069999733281256	0.0131251361583256	0.0807163850827651	0.0256373609764257	0.147190663549635	0.0640323635830422	0.033652281125236	0.0299644624118251	0.0103996687161858	0.00822700224546339	0.0874616042381585	0.0128943786787038	0.0274073266320758	0.0614562874490565	0.0526905121526333	0.0422144815739658	0.0637061012287935	0.0678599640501268	0	0.0810945953684624	0.0398711951618845	0.0812410631715649	0.0193031631842858	0.0435099062895534	0.0824555713269446	0.0850046539697984	0.0361894355767002	0.0113002423201735	0.0454313897461903	0.00582514459859918	0.0103954955361633	0.0284946869042787	0.00718762859292893	0.0267979661661266	0.0515055774588778	0.0647623954773551	0.0655088189123857	0.0102913095521731	0.0651612472203043	0.00948296681004153	0.0079807099195978	0.0184343180082964	0.011800417878825	0.0474375261915754	0.0453318302717173	0.0648213787512346	0.0229634635169247	0.0063912241667923	0.0078297738165764	0.0180890289408089	0.0145543646502468	0.0594879993510367	0.0121181757892529
GB181	0.0465722956666441	0.015051179918263	0.0297878544890519	0.0571045308477349	0.0224446591479008	0.0211925985799594	0.0086509777790681	0.0792644592848691	0.0858187970488963	0.0176010878116946	0.0445032083062512	0.0139376253708068	0.0181356741378855	0.0237404784432264	0.0251607570910093	0.0145354761431615	0.0997956839926315	0.043953488910138	0.0133707645052875	0.112560999965427	0.0194746743454927	0.0689363987984681	0.0199992147020318	0.0565984147892456	0.0702797980847383	0.0178711814899938	0.0493515533479777	0.0528703809085518	0.072367434286409	0.0744459428495229	0.0151464514189748	0.0844339392702989	0.0555992484318488	0.0213285212056956	0.0330873758654402	0.0416539941133574	0.0204429178018913	0.0216562202049777	0.0810945953684624	0	0.0426519215671402	0.0168194421990351	0.0628338115985947	0.0409361186126868	0.013786897321956	0.00937638643922077	0.0469937373253733	0.0719323662871664	0.0396530969124852	0.0796109778486719	0.0905403932838729	0.109152829933046	0.0770765795852199	0.0556028492823996	0.0341226955631165	0.0358896317205044	0.0227584107261565	0.0846837376705324	0.0237221812001533	0.0890877139237192	0.0879387297865116	0.0989381944892382	0.0797102970983645	0.0376462432264228	0.0400770219851925	0.0224536095811713	0.0599501668428532	0.084172635668456	0.0746856141045238	0.0644351665796054	0.0952690696776515	0.0276950741694732	0.0921086671978536
GB182	0.00925935465240418	0.0286219228774008	0.0712676151382803	0.0166388568233209	0.0592669335880665	0.0306765146628775	0.0472875473776249	0.12063211270354	0.0443533843928816	0.0387815753694134	0.00944869672983057	0.0546902331401302	0.037707522661999	0.0271952429344181	0.0548982399355884	0.0555973511678402	0.141163333272091	0.00964547183383444	0.0536345043266662	0.153862075372176	0.0333609314767098	0.0278348644743815	0.0455914222343703	0.0153229760989133	0.111536363835889	0.027681272994313	0.00964615365838387	0.0116420791136345	0.0306067734937927	0.0333655903473346	0.051858409524265	0.0432677006518299	0.0138361329269229	0.0247875603875428	0.0158561786914225	0.00894434133902042	0.0245458993712685	0.0313033821776208	0.0398711951618845	0.0426519215671402	0	0.0446155302113656	0.0211925510213607	0.00969877386362188	0.042832516566521	0.0478905079641727	0.00947007114970774	0.0310199182348871	0.0111360582099719	0.0381714624888969	0.0489897801531385	0.068185003229765	0.0360913515053313	0.014371148642209	0.0153615912351983	0.0285907643235693	0.0289827574590089	0.0439439876701194	0.0283461339028571	0.0483458194543015	0.0468331470596369	0.0581993582573804	0.0389715932271998	0.0124822665085884	0.0112611946551073	0.0281300480298773	0.0192054777236825	0.042783636374004	0.0333319919353182	0.0236006843236585	0.0536711649837518	0.0225667547472198	0.0512092528168601
